"","from","to","ver[el[, 1], ]","ver2[el[, 2], ]"
"3980",79,1869,"9606.ENSP00000321584","9606.ENSP00000039007"
"3981",79,1868,"9606.ENSP00000321584","9606.ENSP00000040663"
"3982",79,1867,"9606.ENSP00000321584","9606.ENSP00000207870"
"3983",79,1866,"9606.ENSP00000321584","9606.ENSP00000210444"
"3984",79,1865,"9606.ENSP00000321584","9606.ENSP00000228740"
"3985",79,1864,"9606.ENSP00000321584","9606.ENSP00000232607"
"3986",79,1864,"9606.ENSP00000321584","9606.ENSP00000232607"
"3987",79,1863,"9606.ENSP00000321584","9606.ENSP00000244137"
"3988",79,1862,"9606.ENSP00000321584","9606.ENSP00000254719"
"3989",79,1861,"9606.ENSP00000321584","9606.ENSP00000261183"
"3990",79,1860,"9606.ENSP00000321584","9606.ENSP00000263650"
"3991",79,1859,"9606.ENSP00000321584","9606.ENSP00000267102"
"3992",79,1858,"9606.ENSP00000321584","9606.ENSP00000272252"
"3993",79,1857,"9606.ENSP00000321584","9606.ENSP00000278559"
"3994",79,1856,"9606.ENSP00000321584","9606.ENSP00000279387"
"3995",79,1855,"9606.ENSP00000321584","9606.ENSP00000280154"
"3996",79,1854,"9606.ENSP00000321584","9606.ENSP00000285599"
"3997",79,1853,"9606.ENSP00000321584","9606.ENSP00000287878"
"3998",79,1852,"9606.ENSP00000321584","9606.ENSP00000290378"
"3999",79,1851,"9606.ENSP00000321584","9606.ENSP00000290949"
"4000",79,1850,"9606.ENSP00000321584","9606.ENSP00000298198"
"4001",79,1849,"9606.ENSP00000321584","9606.ENSP00000298556"
"4002",79,1849,"9606.ENSP00000321584","9606.ENSP00000298556"
"4003",79,1848,"9606.ENSP00000321584","9606.ENSP00000305995"
"4004",79,1847,"9606.ENSP00000321584","9606.ENSP00000318868"
"4005",79,1846,"9606.ENSP00000321584","9606.ENSP00000325548"
"4006",79,1845,"9606.ENSP00000321584","9606.ENSP00000327070"
"4007",79,1845,"9606.ENSP00000321584","9606.ENSP00000327070"
"4008",79,1844,"9606.ENSP00000321584","9606.ENSP00000327251"
"4009",79,1844,"9606.ENSP00000321584","9606.ENSP00000327251"
"4010",79,1843,"9606.ENSP00000321584","9606.ENSP00000333667"
"4011",79,1842,"9606.ENSP00000321584","9606.ENSP00000349687"
"4012",79,1841,"9606.ENSP00000321584","9606.ENSP00000352264"
"4013",79,1840,"9606.ENSP00000321584","9606.ENSP00000361704"
"4014",79,1839,"9606.ENSP00000321584","9606.ENSP00000361965"
"4015",79,1838,"9606.ENSP00000321584","9606.ENSP00000362413"
"4016",79,1838,"9606.ENSP00000321584","9606.ENSP00000362413"
"4017",79,1837,"9606.ENSP00000321584","9606.ENSP00000366819"
"4018",79,1836,"9606.ENSP00000321584","9606.ENSP00000369456"
"4019",79,1835,"9606.ENSP00000321584","9606.ENSP00000370194"
"4020",79,1834,"9606.ENSP00000321584","9606.ENSP00000371393"
"4021",79,1833,"9606.ENSP00000321584","9606.ENSP00000377192"
"4022",79,1833,"9606.ENSP00000321584","9606.ENSP00000377192"
"4023",79,1832,"9606.ENSP00000321584","9606.ENSP00000404375"
"4024",79,1831,"9606.ENSP00000321584","9606.ENSP00000421326"
"4025",79,1830,"9606.ENSP00000321584","9606.ENSP00000425809"
"4026",79,1829,"9606.ENSP00000321584","9606.ENSP00000432660"
"4027",79,1829,"9606.ENSP00000321584","9606.ENSP00000432660"
"4028",79,1828,"9606.ENSP00000321584","9606.ENSP00000435373"
"4029",79,1827,"9606.ENSP00000321584","9606.ENSP00000453129"
"4030",79,1826,"9606.ENSP00000321584","9606.ENSP00000465930"
"4031",79,1825,"9606.ENSP00000321584","9606.ENSP00000478255"
"4032",79,1825,"9606.ENSP00000321584","9606.ENSP00000478255"
"4033",79,1824,"9606.ENSP00000321584","9606.ENSP00000480359"
"4034",79,1823,"9606.ENSP00000321584","9606.ENSP00000483375"
"4035",79,1822,"9606.ENSP00000321584","9606.ENSP00000485589"
"4036",79,1820,"9606.ENSP00000321584","9606.ENSP00000265333"
"4037",79,1820,"9606.ENSP00000321584","9606.ENSP00000265333"
"4038",79,1812,"9606.ENSP00000321584","9606.ENSP00000386942"
"4039",79,1811,"9606.ENSP00000321584","9606.ENSP00000390722"
"4040",79,1809,"9606.ENSP00000321584","9606.ENSP00000434516"
"4041",79,1809,"9606.ENSP00000321584","9606.ENSP00000434516"
"4042",79,1805,"9606.ENSP00000321584","9606.ENSP00000199447"
"4043",79,1785,"9606.ENSP00000321584","9606.ENSP00000369081"
"4044",79,1754,"9606.ENSP00000321584","9606.ENSP00000345672"
"4045",79,1754,"9606.ENSP00000321584","9606.ENSP00000345672"
"4046",79,1709,"9606.ENSP00000321584","9606.ENSP00000454229"
"4047",79,1671,"9606.ENSP00000321584","9606.ENSP00000216185"
"4048",79,1666,"9606.ENSP00000321584","9606.ENSP00000233893"
"4049",79,1663,"9606.ENSP00000321584","9606.ENSP00000245206"
"4050",79,1640,"9606.ENSP00000321584","9606.ENSP00000314030"
"4051",79,1633,"9606.ENSP00000321584","9606.ENSP00000349142"
"4052",79,1620,"9606.ENSP00000321584","9606.ENSP00000363641"
"4053",79,1616,"9606.ENSP00000321584","9606.ENSP00000369038"
"4054",79,1615,"9606.ENSP00000321584","9606.ENSP00000369134"
"4055",79,1610,"9606.ENSP00000321584","9606.ENSP00000390265"
"4056",79,1610,"9606.ENSP00000321584","9606.ENSP00000390265"
"4057",79,1585,"9606.ENSP00000321584","9606.ENSP00000229270"
"4058",79,1583,"9606.ENSP00000321584","9606.ENSP00000234590"
"4059",79,1583,"9606.ENSP00000321584","9606.ENSP00000234590"
"4060",79,1573,"9606.ENSP00000321584","9606.ENSP00000254322"
"4061",79,1553,"9606.ENSP00000321584","9606.ENSP00000301764"
"4062",79,1547,"9606.ENSP00000321584","9606.ENSP00000310219"
"4063",79,1540,"9606.ENSP00000321584","9606.ENSP00000336712"
"4064",79,1531,"9606.ENSP00000321584","9606.ENSP00000346037"
"4065",79,1508,"9606.ENSP00000321584","9606.ENSP00000379386"
"4066",79,1508,"9606.ENSP00000321584","9606.ENSP00000379386"
"4067",79,1505,"9606.ENSP00000321584","9606.ENSP00000388920"
"4068",79,1503,"9606.ENSP00000321584","9606.ENSP00000391211"
"4069",79,1495,"9606.ENSP00000321584","9606.ENSP00000418770"
"4070",79,1441,"9606.ENSP00000321584","9606.ENSP00000254730"
"4071",79,1430,"9606.ENSP00000321584","9606.ENSP00000262027"
"4072",79,1424,"9606.ENSP00000321584","9606.ENSP00000263657"
"4073",79,1397,"9606.ENSP00000321584","9606.ENSP00000302886"
"4074",79,1375,"9606.ENSP00000321584","9606.ENSP00000325448"
"4075",79,1366,"9606.ENSP00000321584","9606.ENSP00000331901"
"4076",79,1363,"9606.ENSP00000321584","9606.ENSP00000336702"
"4077",79,1361,"9606.ENSP00000321584","9606.ENSP00000339063"
"4078",79,1319,"9606.ENSP00000321584","9606.ENSP00000361626"
"4079",79,1317,"9606.ENSP00000321584","9606.ENSP00000362576"
"4080",79,1306,"9606.ENSP00000321584","9606.ENSP00000364289"
"4081",79,1300,"9606.ENSP00000321584","9606.ENSP00000369127"
"4082",79,1300,"9606.ENSP00000321584","9606.ENSP00000369127"
"4083",79,1297,"9606.ENSP00000321584","9606.ENSP00000371388"
"4084",79,1294,"9606.ENSP00000321584","9606.ENSP00000375730"
"4085",79,1292,"9606.ENSP00000321584","9606.ENSP00000376077"
"4086",79,1286,"9606.ENSP00000321584","9606.ENSP00000378324"
"4087",79,1254,"9606.ENSP00000321584","9606.ENSP00000414359"
"4088",79,1240,"9606.ENSP00000321584","9606.ENSP00000428085"
"4089",79,1215,"9606.ENSP00000321584","9606.ENSP00000464813"
"4090",79,1193,"9606.ENSP00000321584","9606.ENSP00000215570"
"4091",79,1180,"9606.ENSP00000321584","9606.ENSP00000320171"
"4092",79,1150,"9606.ENSP00000321584","9606.ENSP00000445175"
"4093",79,1146,"9606.ENSP00000321584","9606.ENSP00000217426"
"4094",79,1125,"9606.ENSP00000321584","9606.ENSP00000295897"
"4095",79,1125,"9606.ENSP00000321584","9606.ENSP00000295897"
"4096",79,1109,"9606.ENSP00000321584","9606.ENSP00000350052"
"4097",79,1088,"9606.ENSP00000321584","9606.ENSP00000458162"
"4098",79,1088,"9606.ENSP00000321584","9606.ENSP00000458162"
"4099",79,1078,"9606.ENSP00000321584","9606.ENSP00000302961"
"4100",79,1078,"9606.ENSP00000321584","9606.ENSP00000302961"
"4101",79,1074,"9606.ENSP00000321584","9606.ENSP00000311032"
"4102",79,1066,"9606.ENSP00000321584","9606.ENSP00000360609"
"4103",79,1058,"9606.ENSP00000321584","9606.ENSP00000482075"
"4104",79,1054,"9606.ENSP00000321584","9606.ENSP00000230050"
"4105",79,1041,"9606.ENSP00000321584","9606.ENSP00000256383"
"4106",79,1035,"9606.ENSP00000321584","9606.ENSP00000263239"
"4107",79,1028,"9606.ENSP00000321584","9606.ENSP00000289371"
"4108",79,1007,"9606.ENSP00000321584","9606.ENSP00000329466"
"4109",79,994,"9606.ENSP00000321584","9606.ENSP00000353246"
"4110",79,993,"9606.ENSP00000321584","9606.ENSP00000355471"
"4111",79,992,"9606.ENSP00000321584","9606.ENSP00000355890"
"4112",79,956,"9606.ENSP00000321584","9606.ENSP00000384863"
"4113",79,942,"9606.ENSP00000321584","9606.ENSP00000449328"
"4114",79,926,"9606.ENSP00000321584","9606.ENSP00000326031"
"4115",79,921,"9606.ENSP00000321584","9606.ENSP00000373620"
"4116",79,913,"9606.ENSP00000321584","9606.ENSP00000286091"
"4117",79,907,"9606.ENSP00000321584","9606.ENSP00000385385"
"4118",79,905,"9606.ENSP00000321584","9606.ENSP00000416293"
"4119",79,903,"9606.ENSP00000321584","9606.ENSP00000437402"
"4120",79,878,"9606.ENSP00000321584","9606.ENSP00000269305"
"4121",79,878,"9606.ENSP00000321584","9606.ENSP00000269305"
"4122",79,877,"9606.ENSP00000321584","9606.ENSP00000269349"
"4123",79,856,"9606.ENSP00000321584","9606.ENSP00000344456"
"4124",79,816,"9606.ENSP00000321584","9606.ENSP00000396308"
"4125",79,796,"9606.ENSP00000321584","9606.ENSP00000451828"
"4126",79,790,"9606.ENSP00000321584","9606.ENSP00000479618"
"4127",79,774,"9606.ENSP00000321584","9606.ENSP00000256078"
"4128",79,712,"9606.ENSP00000321584","9606.ENSP00000354558"
"4129",79,667,"9606.ENSP00000321584","9606.ENSP00000407586"
"4130",79,652,"9606.ENSP00000321584","9606.ENSP00000432083"
"4131",79,634,"9606.ENSP00000321584","9606.ENSP00000330945"
"4132",79,614,"9606.ENSP00000321584","9606.ENSP00000327801"
"4133",79,594,"9606.ENSP00000321584","9606.ENSP00000297185"
"4134",79,592,"9606.ENSP00000321584","9606.ENSP00000300289"
"4135",79,538,"9606.ENSP00000321584","9606.ENSP00000229239"
"4136",79,538,"9606.ENSP00000321584","9606.ENSP00000229239"
"4137",79,528,"9606.ENSP00000321584","9606.ENSP00000263265"
"4138",79,520,"9606.ENSP00000321584","9606.ENSP00000294053"
"4139",79,515,"9606.ENSP00000321584","9606.ENSP00000298510"
"4140",79,514,"9606.ENSP00000321584","9606.ENSP00000298910"
"4141",79,514,"9606.ENSP00000321584","9606.ENSP00000298910"
"4142",79,511,"9606.ENSP00000321584","9606.ENSP00000307241"
"4143",79,508,"9606.ENSP00000321584","9606.ENSP00000322439"
"4144",79,499,"9606.ENSP00000321584","9606.ENSP00000349960"
"4145",79,499,"9606.ENSP00000321584","9606.ENSP00000349960"
"4146",79,497,"9606.ENSP00000321584","9606.ENSP00000353826"
"4147",79,494,"9606.ENSP00000321584","9606.ENSP00000358417"
"4148",79,489,"9606.ENSP00000321584","9606.ENSP00000361635"
"4149",79,489,"9606.ENSP00000321584","9606.ENSP00000361635"
"4150",79,484,"9606.ENSP00000321584","9606.ENSP00000370023"
"4151",79,477,"9606.ENSP00000321584","9606.ENSP00000381736"
"4152",79,445,"9606.ENSP00000321584","9606.ENSP00000335153"
"4153",79,374,"9606.ENSP00000321584","9606.ENSP00000364815"
"4154",79,372,"9606.ENSP00000321584","9606.ENSP00000372191"
"4155",79,271,"9606.ENSP00000321584","9606.ENSP00000277010"
"4156",79,241,"9606.ENSP00000321584","9606.ENSP00000470142"
"4157",79,157,"9606.ENSP00000321584","9606.ENSP00000265753"
"4158",79,90,"9606.ENSP00000321584","9606.ENSP00000352516"
"4159",79,80,"9606.ENSP00000321584","9606.ENSP00000452762"
"4160",77,1591,"9606.ENSP00000313007","9606.ENSP00000216038"
"4161",77,1590,"9606.ENSP00000313007","9606.ENSP00000217109"
"4162",77,1589,"9606.ENSP00000313007","9606.ENSP00000219313"
"4163",77,1588,"9606.ENSP00000313007","9606.ENSP00000223641"
"4164",77,1587,"9606.ENSP00000313007","9606.ENSP00000225969"
"4165",77,1586,"9606.ENSP00000313007","9606.ENSP00000228825"
"4166",77,1585,"9606.ENSP00000313007","9606.ENSP00000229270"
"4167",77,1584,"9606.ENSP00000313007","9606.ENSP00000231487"
"4168",77,1583,"9606.ENSP00000313007","9606.ENSP00000234590"
"4169",77,1582,"9606.ENSP00000313007","9606.ENSP00000246069"
"4170",77,1581,"9606.ENSP00000313007","9606.ENSP00000247970"
"4171",77,1580,"9606.ENSP00000313007","9606.ENSP00000248437"
"4172",77,1579,"9606.ENSP00000313007","9606.ENSP00000248553"
"4173",77,1578,"9606.ENSP00000313007","9606.ENSP00000250495"
"4174",77,1577,"9606.ENSP00000313007","9606.ENSP00000251038"
"4175",77,1576,"9606.ENSP00000313007","9606.ENSP00000251412"
"4176",77,1575,"9606.ENSP00000313007","9606.ENSP00000251413"
"4177",77,1574,"9606.ENSP00000313007","9606.ENSP00000252622"
"4178",77,1573,"9606.ENSP00000313007","9606.ENSP00000254322"
"4179",77,1572,"9606.ENSP00000313007","9606.ENSP00000256443"
"4180",77,1571,"9606.ENSP00000313007","9606.ENSP00000256897"
"4181",77,1570,"9606.ENSP00000313007","9606.ENSP00000261070"
"4182",77,1569,"9606.ENSP00000313007","9606.ENSP00000261700"
"4183",77,1568,"9606.ENSP00000313007","9606.ENSP00000261868"
"4184",77,1567,"9606.ENSP00000313007","9606.ENSP00000264071"
"4185",77,1566,"9606.ENSP00000313007","9606.ENSP00000265866"
"4186",77,1565,"9606.ENSP00000313007","9606.ENSP00000267884"
"4187",77,1564,"9606.ENSP00000313007","9606.ENSP00000267973"
"4188",77,1563,"9606.ENSP00000313007","9606.ENSP00000270142"
"4189",77,1562,"9606.ENSP00000313007","9606.ENSP00000270625"
"4190",77,1561,"9606.ENSP00000313007","9606.ENSP00000271764"
"4191",77,1560,"9606.ENSP00000313007","9606.ENSP00000272424"
"4192",77,1559,"9606.ENSP00000313007","9606.ENSP00000274242"
"4193",77,1558,"9606.ENSP00000313007","9606.ENSP00000275603"
"4194",77,1557,"9606.ENSP00000313007","9606.ENSP00000284073"
"4195",77,1556,"9606.ENSP00000313007","9606.ENSP00000295688"
"4196",77,1555,"9606.ENSP00000313007","9606.ENSP00000301071"
"4197",77,1554,"9606.ENSP00000313007","9606.ENSP00000301072"
"4198",77,1553,"9606.ENSP00000313007","9606.ENSP00000301764"
"4199",77,1552,"9606.ENSP00000313007","9606.ENSP00000303427"
"4200",77,1551,"9606.ENSP00000313007","9606.ENSP00000303754"
"4201",77,1550,"9606.ENSP00000313007","9606.ENSP00000306548"
"4202",77,1549,"9606.ENSP00000313007","9606.ENSP00000309830"
"4203",77,1548,"9606.ENSP00000313007","9606.ENSP00000310129"
"4204",77,1547,"9606.ENSP00000313007","9606.ENSP00000310219"
"4205",77,1546,"9606.ENSP00000313007","9606.ENSP00000317334"
"4206",77,1545,"9606.ENSP00000313007","9606.ENSP00000318197"
"4207",77,1544,"9606.ENSP00000313007","9606.ENSP00000320295"
"4208",77,1543,"9606.ENSP00000313007","9606.ENSP00000326042"
"4209",77,1542,"9606.ENSP00000313007","9606.ENSP00000333326"
"4210",77,1541,"9606.ENSP00000313007","9606.ENSP00000336687"
"4211",77,1540,"9606.ENSP00000313007","9606.ENSP00000336712"
"4212",77,1539,"9606.ENSP00000313007","9606.ENSP00000336799"
"4213",77,1538,"9606.ENSP00000313007","9606.ENSP00000337632"
"4214",77,1537,"9606.ENSP00000313007","9606.ENSP00000339001"
"4215",77,1536,"9606.ENSP00000313007","9606.ENSP00000340896"
"4216",77,1535,"9606.ENSP00000313007","9606.ENSP00000341289"
"4217",77,1534,"9606.ENSP00000313007","9606.ENSP00000341779"
"4218",77,1533,"9606.ENSP00000313007","9606.ENSP00000345633"
"4219",77,1532,"9606.ENSP00000313007","9606.ENSP00000346032"
"4220",77,1531,"9606.ENSP00000313007","9606.ENSP00000346037"
"4221",77,1530,"9606.ENSP00000313007","9606.ENSP00000346046"
"4222",77,1529,"9606.ENSP00000313007","9606.ENSP00000346080"
"4223",77,1528,"9606.ENSP00000313007","9606.ENSP00000346088"
"4224",77,1527,"9606.ENSP00000313007","9606.ENSP00000347005"
"4225",77,1526,"9606.ENSP00000313007","9606.ENSP00000347719"
"4226",77,1525,"9606.ENSP00000313007","9606.ENSP00000348965"
"4227",77,1524,"9606.ENSP00000313007","9606.ENSP00000349351"
"4228",77,1523,"9606.ENSP00000313007","9606.ENSP00000350512"
"4229",77,1522,"9606.ENSP00000313007","9606.ENSP00000354522"
"4230",77,1521,"9606.ENSP00000313007","9606.ENSP00000356448"
"4231",77,1520,"9606.ENSP00000313007","9606.ENSP00000357555"
"4232",77,1519,"9606.ENSP00000313007","9606.ENSP00000357858"
"4233",77,1518,"9606.ENSP00000313007","9606.ENSP00000360473"
"4234",77,1517,"9606.ENSP00000313007","9606.ENSP00000362314"
"4235",77,1516,"9606.ENSP00000313007","9606.ENSP00000365576"
"4236",77,1515,"9606.ENSP00000313007","9606.ENSP00000369703"
"4237",77,1514,"9606.ENSP00000313007","9606.ENSP00000369784"
"4238",77,1513,"9606.ENSP00000313007","9606.ENSP00000369965"
"4239",77,1512,"9606.ENSP00000313007","9606.ENSP00000376889"
"4240",77,1511,"9606.ENSP00000313007","9606.ENSP00000376946"
"4241",77,1510,"9606.ENSP00000313007","9606.ENSP00000379051"
"4242",77,1509,"9606.ENSP00000313007","9606.ENSP00000379339"
"4243",77,1508,"9606.ENSP00000313007","9606.ENSP00000379386"
"4244",77,1507,"9606.ENSP00000313007","9606.ENSP00000382982"
"4245",77,1506,"9606.ENSP00000313007","9606.ENSP00000386541"
"4246",77,1505,"9606.ENSP00000313007","9606.ENSP00000388920"
"4247",77,1504,"9606.ENSP00000313007","9606.ENSP00000389103"
"4248",77,1503,"9606.ENSP00000313007","9606.ENSP00000391211"
"4249",77,1502,"9606.ENSP00000313007","9606.ENSP00000394316"
"4250",77,1501,"9606.ENSP00000313007","9606.ENSP00000397843"
"4251",77,1500,"9606.ENSP00000313007","9606.ENSP00000400142"
"4252",77,1499,"9606.ENSP00000313007","9606.ENSP00000401802"
"4253",77,1498,"9606.ENSP00000313007","9606.ENSP00000405965"
"4254",77,1497,"9606.ENSP00000313007","9606.ENSP00000414303"
"4255",77,1496,"9606.ENSP00000313007","9606.ENSP00000418447"
"4256",77,1495,"9606.ENSP00000313007","9606.ENSP00000418770"
"4257",77,1494,"9606.ENSP00000313007","9606.ENSP00000419004"
"4258",77,1493,"9606.ENSP00000313007","9606.ENSP00000420311"
"4259",77,1492,"9606.ENSP00000313007","9606.ENSP00000428223"
"4260",77,1491,"9606.ENSP00000313007","9606.ENSP00000429986"
"4261",77,1490,"9606.ENSP00000313007","9606.ENSP00000431482"
"4262",77,1489,"9606.ENSP00000313007","9606.ENSP00000443216"
"4263",77,1488,"9606.ENSP00000313007","9606.ENSP00000479488"
"4264",77,1487,"9606.ENSP00000313007","9606.ENSP00000480986"
"4265",77,1486,"9606.ENSP00000313007","9606.ENSP00000481646"
"4266",77,1484,"9606.ENSP00000313007","9606.ENSP00000044462"
"4267",77,1481,"9606.ENSP00000313007","9606.ENSP00000215829"
"4268",77,1478,"9606.ENSP00000313007","9606.ENSP00000216455"
"4269",77,1477,"9606.ENSP00000313007","9606.ENSP00000216554"
"4270",77,1476,"9606.ENSP00000313007","9606.ENSP00000216727"
"4271",77,1473,"9606.ENSP00000313007","9606.ENSP00000220849"
"4272",77,1467,"9606.ENSP00000313007","9606.ENSP00000223321"
"4273",77,1466,"9606.ENSP00000313007","9606.ENSP00000224073"
"4274",77,1465,"9606.ENSP00000313007","9606.ENSP00000225430"
"4275",77,1461,"9606.ENSP00000313007","9606.ENSP00000227524"
"4276",77,1459,"9606.ENSP00000313007","9606.ENSP00000229390"
"4277",77,1456,"9606.ENSP00000313007","9606.ENSP00000240185"
"4278",77,1455,"9606.ENSP00000313007","9606.ENSP00000240922"
"4279",77,1449,"9606.ENSP00000313007","9606.ENSP00000246071"
"4280",77,1446,"9606.ENSP00000313007","9606.ENSP00000249299"
"4281",77,1443,"9606.ENSP00000313007","9606.ENSP00000253039"
"4282",77,1442,"9606.ENSP00000313007","9606.ENSP00000253108"
"4283",77,1439,"9606.ENSP00000313007","9606.ENSP00000255674"
"4284",77,1437,"9606.ENSP00000313007","9606.ENSP00000258091"
"4285",77,1435,"9606.ENSP00000313007","9606.ENSP00000258962"
"4286",77,1434,"9606.ENSP00000313007","9606.ENSP00000259457"
"4287",77,1433,"9606.ENSP00000313007","9606.ENSP00000259469"
"4288",77,1431,"9606.ENSP00000313007","9606.ENSP00000261813"
"4289",77,1430,"9606.ENSP00000313007","9606.ENSP00000262027"
"4290",77,1420,"9606.ENSP00000313007","9606.ENSP00000265564"
"4291",77,1419,"9606.ENSP00000313007","9606.ENSP00000266126"
"4292",77,1417,"9606.ENSP00000313007","9606.ENSP00000266735"
"4293",77,1413,"9606.ENSP00000313007","9606.ENSP00000272348"
"4294",77,1411,"9606.ENSP00000313007","9606.ENSP00000278572"
"4295",77,1410,"9606.ENSP00000313007","9606.ENSP00000280326"
"4296",77,1409,"9606.ENSP00000313007","9606.ENSP00000282486"
"4297",77,1408,"9606.ENSP00000313007","9606.ENSP00000286428"
"4298",77,1407,"9606.ENSP00000313007","9606.ENSP00000286788"
"4299",77,1406,"9606.ENSP00000313007","9606.ENSP00000288937"
"4300",77,1401,"9606.ENSP00000313007","9606.ENSP00000299300"
"4301",77,1400,"9606.ENSP00000313007","9606.ENSP00000300413"
"4302",77,1399,"9606.ENSP00000313007","9606.ENSP00000302160"
"4303",77,1397,"9606.ENSP00000313007","9606.ENSP00000302886"
"4304",77,1396,"9606.ENSP00000313007","9606.ENSP00000305556"
"4305",77,1389,"9606.ENSP00000313007","9606.ENSP00000311747"
"4306",77,1383,"9606.ENSP00000313007","9606.ENSP00000316042"
"4307",77,1382,"9606.ENSP00000313007","9606.ENSP00000318646"
"4308",77,1381,"9606.ENSP00000313007","9606.ENSP00000319240"
"4309",77,1380,"9606.ENSP00000313007","9606.ENSP00000319664"
"4310",77,1379,"9606.ENSP00000313007","9606.ENSP00000319739"
"4311",77,1377,"9606.ENSP00000313007","9606.ENSP00000322419"
"4312",77,1376,"9606.ENSP00000313007","9606.ENSP00000324124"
"4313",77,1374,"9606.ENSP00000313007","9606.ENSP00000325905"
"4314",77,1366,"9606.ENSP00000313007","9606.ENSP00000331901"
"4315",77,1363,"9606.ENSP00000313007","9606.ENSP00000336702"
"4316",77,1362,"9606.ENSP00000313007","9606.ENSP00000338862"
"4317",77,1361,"9606.ENSP00000313007","9606.ENSP00000339063"
"4318",77,1360,"9606.ENSP00000313007","9606.ENSP00000339095"
"4319",77,1357,"9606.ENSP00000313007","9606.ENSP00000341826"
